"","p"
"1119",2.99766630138255e-06
"1120",0.0130752499885096
"1121",0.000212093818861747
"1122",2.94930775879762e-05
"1123",7.14442044017768e-06
"1124",0.00140515867938345
"1125",0.000752178254140744
"1126",0.00396892863213539
"1127",0.000356666711467744
"1128",8.41687975782869e-07
"1129",0.00679028054673946
"1130",0.000190609644055931
"1131",0.0130314414211605
"1132",0.182681281792159
"1133",0.00218651184693464
"1134",0.000613745746985132
"1135",3.64242426778784e-05
"1136",0.00142302672201541
"1137",0.00625721867990397
"1138",2.39546065994314e-06
"1139",0.0033339706549173
"1140",0.0155008036171358
"1141",6.79440041606233e-05
"1142",0.000493219274875016
"1143",0.000156119755863905
"1144",0.000108170049037147
"1145",0.00405130935337859
"1146",0.000721724950594432
"1147",2.55180690161547e-05
"1148",0.000867043194654557
"1149",6.86116079059637e-08
"1150",0.0225879346749365
"1151",0.0282776350281825
"1152",0.00332493122359834
"1153",0.0113083579701398
"1154",0.0125629371815227
"1155",0.00111108846171559
"1156",0.000330095019733047
"1157",0.000271121289062736
"1158",0.00574238694491541
"1159",0.000395774816948444
"1160",3.82802124181509e-06
"1161",0.00903479449556545
"1162",0.000748074375399028
"1163",0.119135560032882
"1164",0.0180485275780121
"1165",0.000469307005908133
"1166",0.000577179437507413
"1167",0.121607282405534
"1168",0.0118100801915418
"1169",0.000138761042193474
"1170",0.0292286085239112
"1171",1.18945524852981e-05
"1172",0.00636755200274918
"1173",0.00788971908678854
"1174",0.0580888236651224
"1175",0.0676782718804205
"1176",0.00306717665377749
"1177",0.000525961592389701
"1178",0.296083483351651
"1179",0.000145348113271496
"1180",0.000756959954188161
"1181",0.000375892212110338
"1182",0.00133244958855416
"1183",6.13014019240519e-08
"1184",5.78084710417322e-05
"1185",3.34342509792445e-07
"1186",0.0131521581909232
"1187",0.000235547930734972
"1188",2.34289285693272e-05
"1189",0.000885077459351738
"1190",0.00759459154040081
"1191",0.00683670867087931
"1192",1.74037865576993e-05
"1193",0.00136215436774212
"1194",4.52992869331122e-05
"1195",0.00059952595547382
"1196",7.32614502925492e-05
"1197",0.000680937671237467
"1198",0.0460241148270168
"1199",0.000188526872107185
"1200",4.21044787813661e-06
"1201",4.5786506029034e-05
"1202",0.000551942110781819
"1203",0.00811551823089116
"1204",0.0172195883537366
"1205",0.121800321191295
"1206",0.000344541113865648
"1207",4.69598886933087e-06
"1208",0.00017832210369329
"1209",0.000167244462117321
"1210",0.000470466353041146
"1211",0.000182671764534363
"1212",0.0111329495695504
"1213",0.00806419056947029
"1214",0.000372900447042404
"1215",0.000167429927076939
"1216",0.00236561996835627
"1217",0.000331505003096734
"1218",0.00823381841190456
"1219",0.000257531358945469
"1220",2.3923440216394e-05
"1221",0.00206210026441117
"1222",0.0224883733106638
"1223",0.00195489608729828
"1224",2.95475720007063e-05
"1225",0.00122975004499259
"1226",0.000689856681317046
"1227",0.00969455917108639
"1228",0.000304596164191636
"1229",1.39259059710252e-05
"1230",0.00534221937422754
"1231",0.000759240798711097
"1232",7.03526867362443e-05
"1233",0.000277092445453959
"1234",0.0197906840419398
"1235",8.70847716794078e-05
"1236",0.000943828928446647
"1237",0.000189899807403415
"1238",0.00495526440590742
"1239",0.0121688555993733
"1240",0.000807940843469966
"1241",6.66038707493355e-05
"1242",0.00552607559905673
"1243",0.000411738234105016
"1244",2.30593290903588e-05
"1245",0.000210626912153542
"1246",0.00431124337680494
"1247",0.00101553216409625
"1248",6.54944091207853e-05
"1249",0.0693617243725966
"1250",0.00438566783294174
"1251",0.000155449740798327
"1252",0.00858205926708724
"1253",0.000276373366890595
"1254",0.0321362213229602
"1255",0.000211016747706461
"1256",0.00163215795664752
"1257",0.000313717101946919
"1258",0.00149377508696582
"1259",0.000109989270683078
"1260",0.00126727759552118
"1261",0.0239283559047984
"1262",0.0218725050354527
"1263",0.000310693813381573
"1264",0.000781641910459537
"1265",0.00171056559923259
"1266",0.00672158030304827
"1267",0.000531326174017185
"1268",2.15933723650035e-05
"1269",1.1523139256705e-06
"1270",0.00317464096066637
"1271",0.031158128196004
"1272",0.00368211210041793
"1273",0.00502403372861769
"1274",0.00579444924639458
"1275",0.000222723805859365
"1276",0.000451764599612167
"1277",0.0202287721485289
"1278",0.00016592182398582
"1279",3.85302184616532e-07
"1280",0.0444774072418368
"1281",3.52597555118007e-05
"1282",0.000314592200553866
"1283",1.73126057794513e-05
"1284",9.653978240502e-05
"1285",0.000295210423645806
"1286",0.0993809308332696
"1287",0.000110378013380134
"1288",0.000118587628940037
"1289",0.00184530427027379
"1290",3.14846847490969e-05
"1291",0.000791064465252007
"1292",0.0385571355500932
"1293",0.0323224658396392
"1294",0.000439685230683165
"1295",0.000485679395042689
"1296",0.00442056111171307
"1297",0.000695825084346409
"1298",0.00846159981270671
"1299",0.000147803382960079
"1300",0.000523060566855515
"1301",0.0104878108095744
"1302",1.31229340375112e-05
"1303",0.000411901742985605
"1304",0.000573360226929398
"1305",8.01636529227409e-05
"1306",2.15036633117417e-05
"1307",0.0980226909778644
"1308",2.28007904478941e-05
"1309",3.67394154453473e-05
"1310",9.40063892610945e-05
"1311",0.000196111654282452
"1312",0.00031353796767448
"1313",0.0562251479437572
"1314",0.0159042810511933
"1315",0.000318376387987417
"1316",2.57759271635529e-05
"1317",0.00066778939057313
"1318",0.000567271680584304
"1319",0.0151573400636015
"1320",0.000483102735664738
"1321",0.0276504476310853
"1322",0.011419051056815
"1323",0.00447524724820988
"1324",0.041215632368464
"1325",7.14325858042742e-05
"1326",0.000342035841210322
"1327",0.00101077101740766
"1328",0.000417503938285532
"1329",0.000156286748768476
"1330",0.0663220719483711
"1331",3.25879986766005e-06
"1332",0.0209670686947084
"1333",0.000680364308013977
"1334",0.00258153160149525
"1335",8.43859594668583e-05
"1336",2.94914452772261e-05
"1337",6.33366554117399e-05
"1338",0.00314290826945786
"1339",0.000126914949674551
"1340",0.0343459556207261
"1341",4.50707984005494e-06
"1342",2.68240466763378e-05
"1343",3.78438727274774e-05
"1344",0.000161972376613888
"1345",0.0414933532370064
"1346",9.06295396377713e-07
"1347",0.145530299674683
"1348",0.000416112622631562
"1349",1.36408704885275e-05
"1350",0.000218497121599559
"1351",0.000893645448673273
"1352",0.000132662919532152
"1353",4.28338534363196e-05
"1354",0.00752640736591467
"1355",0.00583597788555464
"1356",0.000489568868741407
"1357",0.0277747426212212
"1358",0.218911583111338
"1359",0.000497000612274729
"1360",0.123346895012818
"1361",5.36536996237712e-06
"1362",0.0653059418673382
"1363",0.00104638966900336
"1364",0.000383607454105733
"1365",0.000613101817335583
"1366",0.00259892730612374
"1367",0.00213449968491446
"1368",2.19650568204759e-07
"1369",0.000541541566360588
"1370",0.000604387546940375
"1371",0.000497968614172849
"1372",0.0932129310067965
"1373",0.000101092936519794
"1374",6.52590543176336e-05
"1375",5.64366411763494e-05
"1376",2.49341874029816e-07
"1377",9.42436536249635e-05
"1378",0.00159504091286239
"1379",0.00804385146764227
"1380",0.00573125001861945
"1381",5.94087532826361e-05
"1382",0.00357223153421733
"1383",0.00310007441815231
"1384",0.00171648876981603
"1385",0.00202449539551063
"1386",0.0368909389936914
"1387",7.83422680936193e-06
"1388",0.00392595527088931
"1389",0.000312993723986748
"1390",0.00321171587549973
"1391",0.0041117416505296
"1392",0.0219978766194967
"1393",0.0204486273385462
"1394",0.0634388590426116
"1395",0.00455704576403558
"1396",5.30132014522013e-05
"1397",0.780104271234694
"1398",0.000493803452488177
"1399",1.09682879533459e-05
"1400",0.00114846542673818
"1401",0.000429310926989186
"1402",0.00281787156820078
"1403",0.00481407867854461
"1404",0.00911713953780957
"1405",0.0607680861111339
"1406",0.00242465332410777
"1407",2.46445991071458e-06
"1408",0.000315640449595071
"1409",0.00914730718168906
"1410",8.94805711265846e-06
"1411",0.0147390675136689
"1412",0.00594907767056788
"1413",0.0245740389223034
"1414",0.000187627027860762
"1415",0.0753456330166345
"1416",5.60124682421122e-05
"1417",0.00267341799496549
"1418",8.42718490610744e-05
"1419",6.58931216438507e-05
"1420",0.131589051943292
"1421",0.104846029671869
"1422",4.23715902014198e-05
"1423",2.23983361279586e-07
"1424",4.07601279672239e-05
"1425",0.0119528777863909
"1426",0.0130544304008194
"1427",1.81390634879912e-05
"1428",1.17142346446176e-07
"1429",0.000241079971317694
"1430",1.05590214431401e-06
"1431",0.0179090890260957
"1432",0.0237422009882415
"1433",0.0291858351701998
"1434",0.000329042907932444
"1435",0.0070105477826268
"1436",0.0989213997684307
"1437",6.76671699853037e-05
"1438",0.000377396327904347
"1439",0.000238775826900557
"1440",0.000773286203463119
"1441",0.00258705386266627
"1442",0.01212328324551
"1443",0.0032711991930973
"1444",0.0040719365136858
"1445",0.00863288019393929
"1446",0.000444923054710877
"1447",1.16409445796222e-05
"1448",0.000265778240096904
"1449",0.0161302901802461
"1450",4.71015684206778e-05
"1451",0.00228587592208852
"1452",9.17243911832111e-05
"1453",0.0377875298645142
"1454",0.000276252673872241
"1455",0.00518263805129115
"1456",0.000796544247946455
"1457",1.77991724372459e-06
"1458",0.000866069533891715
"1459",0.000250094299376975
"1460",0.407289163613439
"1461",0.00812132245633619
"1462",0.0103219867365769
"1463",5.14764820883935e-06
"1464",0.000479553295560065
"1465",2.31266604176253e-07
"1466",0.236905258202816
"1467",1.80089873124113e-05
"1468",0.00490018800754052
"1469",0.000188769293420883
"1470",0.00421661549925736
"1471",4.28867329787795e-05
"1472",1.94387108299951e-05
"1473",0.0389979705139001
"1474",0.00218584246509382
"1475",0.00364012291074377
"1476",8.70794002889983e-06
"1477",0.267739068681724
"1478",7.93398455184459e-05
"1479",0.000776417864906663
"1480",0.0207305125110393
"1481",8.34464812054362e-05
"1482",0.00464128109765824
"1483",0.00126029638304297
"1484",1.44822025158809e-06
"1485",0.00146012902571931
"1486",0.0239998237401296
"1487",0.00280072613122904
"1488",0.000198397040569565
"1489",1.06638921179729e-06
"1490",0.364094377531875
"1491",0.0699755946191498
"1492",0.137766997367694
"1493",0.0026712315490883
"1494",0.000960639649848525
"1495",0.00010689755679769
"1496",0.0392064683142334
"1497",0.0451411262477836
"1498",0.000894471426543308
"1499",3.82134023834713e-05
"1500",0.00403245509912083
"1501",0.00113875335322304
"1502",2.66846518940276e-05
"1503",4.5163902841723e-05
"1504",1.69352642648121e-05
"1505",0.0069391224916399
"1506",8.66537611631395e-05
"1507",0.00182712167622143
"1508",2.10558125444088e-05
"1509",0.069438465715558
"1510",0.370731030992913
"1511",0.00185435421267962
"1512",6.75736372990409e-05
"1513",5.91931083515395e-05
"1514",5.41847642881552e-06
"1515",0.036267582897761
"1516",0.0183989967101792
"1517",0.0150854006228199
"1518",0.0244377975964228
"1519",0.100893007730139
"1520",0.0925680516619681
"1521",0.0331101775370687
"1522",0.000326638753792704
"1523",0.0247832737458466
"1524",0.00584564755280751
"1525",0.0609690069135638
"1526",0.0026003636915825
"1527",1.03770474657404e-05
"1528",0.0189051105808117
"1529",4.76118610698328e-05
"1530",5.87004065558157e-05
"1531",0.000124038539392243
"1532",0.747133666341363
"1533",0.00545874050408001
"1534",0.000378091310712039
"1535",0.000220624038217799
"1536",0.126048897716549
"1537",0.0103727997456226
"1538",0.00538158803632453
"1539",0.00767405367058813
"1540",0.0864031344814426
"1541",0.0308986020039778
"1542",0.000945939129316377
"1543",0.0116456271752261
"1544",3.81202102229223e-07
"1545",0.00204784474288993
"1546",0.00323850585620545
"1547",0.13472605256284
"1548",1.43600179811218e-05
"1549",0.000359470402664442
"1550",7.03384577052306e-07
"1551",0.00158918559334018
"1552",1.33727292855304e-05
"1553",0.000134646334760714
"1554",0.000136351770982086
"1555",0.0304834094341488
"1556",0.000722617983506976
"1557",0.000486971984948409
"1558",0.00487356369873843
"1559",0.0212644200235953
"1560",0.000436870779473634
"1561",2.68967211426358e-06
"1562",0.00013469507989643
"1563",0.000880762443698597
"1564",0.0428059809707169
"1565",0.000150666333256655
"1566",1.38153425148596e-06
"1567",1.81484412312297e-06
"1568",0.00371008791694668
"1569",7.4942416409104e-05
"1570",0.00149965094349534
"1571",0.0255030682803158
"1572",0.000555211082171176
"1573",0.0608379897446188
"1574",4.7334779460185e-05
"1575",0.000133326088977192
"1576",6.03124262607682e-06
"1577",0.00379284116191527
"1578",0.0330424688630201
"1579",0.0139276679479187
"1580",0.0305883947806487
"1581",0.723295654032901
"1582",0.00716492146155533
"1583",3.18336157684371e-05
"1584",0.00332079720468598
"1585",0.0212676433254738
"1586",0.00142023083241135
"1587",8.86485127656447e-06
"1588",0.00243017398214289
"1589",0.000153892492819431
"1590",0.0021019819394721
"1591",5.62619169982281e-05
"1592",0.000117615423867476
"1593",0.0174980472617159
"1594",0.000487863845306596
"1595",0.00572863467156662
"1596",3.28645485234859e-06
"1597",0.0016502993096891
"1598",1.96622109425434e-05
"1599",0.000277895776444535
"1600",0.0148703028406089
"1601",0.0146893899640864
"1602",0.00176004696029983
"1603",0.000103565103999807
"1604",0.00591396532730089
"1605",5.54222893694218e-05
"1606",0.00201964946443377
"1607",0.000194553317634252
"1608",5.33170438565866e-05
"1609",0.000254754174553101
"1610",1.16101356892117e-05
"1611",4.49300128325276e-05
"1612",0.0139196732231752
"1613",8.20686197176166e-05
"1614",3.98926233397186e-05
"1615",0.00278099886106102
"1616",0.00171262576589406
"1617",3.12326653066085e-05
"1618",0.000173195212273354
"1619",2.05319539318229e-05
"1620",0.0268776803484258
"1621",0.0879472954287576
"1622",0.0540592372780587
"1623",0.000252351198527742
"1624",2.81687948627544e-05
"1625",0.000606300865106994
"1626",2.12414907167669e-05
"1627",0.00296250724061935
"1628",0.0219497812640015
"1629",0.0215225045832968
"1630",0.0196002247194498
"1631",0.00127064261956939
"1632",1.52064970949987e-05
"1633",0.0291580527599349
"1634",0.000140311047872322
"1635",0.0071981161974085
"1636",1.05481935597541e-05
"1637",2.48602993120917e-05
"1638",0.0707900243695142
"1639",0.00163072997591037
"1640",0.531735513425638
"1641",0.0048430410379672
"1642",4.39950804378735e-05
"1643",0.00164864112100139
"1644",0.0354637983959022
"1645",0.0483585892077288
"1646",0.00350991516221677
"1647",0.0155489375527619
"1648",0.0292800747058397
"1649",0.00582571128941548
"1650",0.00223156941442432
"1651",0.000145660774040143
"1652",0.00011385173143001
"1653",0.00880852363427184
"1654",6.27415479617945e-05
"1655",0.000786595815709758
"1656",2.35927384709308e-05
"1657",0.000623408492930893
"1658",0.00159592831401292
"1659",0.000163517760752838
"1660",0.00121172259619572
"1661",0.00068413139697034
"1662",0.00135616355612449
"1663",0.0029635791095983
"1664",0.000874529177158053
"1665",4.81476027336589e-05
"1666",0.0005478630014015
"1667",0.00224845815911107
"1668",0.0212426663883772
"1669",0.0164355239022245
"1670",0.000433728891978228
"1671",0.0257753416053067
"1672",0.00668658005012849
"1673",0.0220613153051273
"1674",0.000518702597169539
"1675",0.00308021713867499
"1676",6.89638250676386e-05
"1677",0.00261491738846194
"1678",0.00482816955908027
"1679",4.6656411602897e-05
"1680",0.000173491885475098
"1681",0.00577580301053889
"1682",0.0365142901189981
"1683",3.29060854119075e-06
"1684",0.000689339094191194
"1685",3.29182819373208e-05
"1686",0.00194951294778023
"1687",0.0763849197533156
"1688",0.000862883061432089
"1689",0.448168885287298
"1690",3.90942729640504e-06
"1691",0.0897242797980657
"1692",0.00445727141519864
"1693",0.000111424912126671
"1694",0.100739965785997
"1695",0.603538116422227
"1696",0.000364669009688338
"1697",6.90476133495846e-05
"1698",0.0881590292727636
"1699",0.182887746574712
"1700",0.00393778545642271
"1701",0.00720722760170579
"1702",0.0222928455699931
